customer_id,gender,age,gender_encoded,vehicle_type,vehicle_type_encoded,registration_date,last_service_date,avg_service_interval_days,total_services,monthly_spend_inr,city,customer_tenure_days,churned,churn_date,tenure_months,days_since_last_service,service_frequency,spend_per_service
CUST00542,Male,36,1,Four-wheeler,1,2020-11-09,2021-02-19,102,1,3494.35,Pune,102,1,2021-06-21,3,132,0.2941167820094647,1747.175
CUST00543,Male,44,1,Two-wheeler,0,2017-08-05,2021-06-09,52,27,1436.53,Pune,1404,0,,46,22,0.5769229536489415,51.30464285714286
CUST00544,Male,47,1,Four-wheeler,1,2016-11-13,2020-11-27,59,25,4000.95,Pune,1475,0,,49,216,0.5084744728526496,153.8826923076923
CUST00545,Male,21,1,Four-wheeler,1,2020-03-06,2021-05-12,54,8,3721.51,Pune,432,0,,14,50,0.5555551697533544,413.50111111111113
CUST00546,Male,54,1,Four-wheeler,1,2020-12-09,2021-04-29,141,1,3359.03,Pune,141,1,2021-05-31,4,63,0.21276550475424522,1679.515
CUST00547,Male,56,1,Two-wheeler,0,2017-05-09,2021-06-29,54,28,1695.52,Pune,1512,0,,50,2,0.5555554453263005,58.466206896551725
CUST00548,Male,24,1,Four-wheeler,1,2019-06-16,2021-06-08,87,9,2993.71,Pune,723,0,,24,23,0.3734438284465442,299.371
CUST00549,Male,20,1,Two-wheeler,0,2021-04-05,2021-06-28,156,1,1598.93,Pune,84,0,,2,3,0.35714158163720844,799.465
CUST00550,Female,59,0,Two-wheeler,0,2017-11-12,2021-06-24,40,33,900.16,Pune,1320,0,,44,7,0.7499998295454933,26.475294117647056
CUST00551,Male,31,1,Two-wheeler,0,2016-01-11,2021-05-02,114,17,1106.24,Pune,1938,0,,64,60,0.2631578540003322,61.45777777777778
CUST00552,Female,55,0,Four-wheeler,1,2021-01-13,2021-04-16,93,1,3733.86,Pune,93,0,,3,76,0.3225796045819207,1866.93
CUST00553,Male,64,1,Two-wheeler,0,2018-10-13,2021-05-31,31,31,431.9,Pune,961,0,,32,31,0.9677416333793027,13.496875
CUST00554,Male,42,1,Two-wheeler,0,2020-12-08,2021-06-04,83,3,2221.0,Pune,178,1,2021-06-14,5,27,0.5056171253643955,555.25
CUST00555,Female,50,0,Four-wheeler,1,2020-03-16,2021-05-06,104,4,3833.8,Pune,416,0,,13,56,0.28846133043654054,766.76
CUST00556,Male,30,1,Four-wheeler,1,2020-05-11,2021-05-03,119,3,2764.59,Pune,357,1,2021-06-05,11,59,0.2521006284868668,691.1475
CUST00557,Male,29,1,Two-wheeler,0,2016-10-28,2021-02-01,173,9,2459.4,Pune,1557,0,,51,150,0.17341037121187453,245.94
CUST00558,Male,22,1,Two-wheeler,0,2017-09-12,2021-06-08,105,13,2569.64,Pune,1365,0,,45,23,0.28571422291995097,183.54571428571427
CUST00559,Female,33,0,Four-wheeler,1,2019-06-23,2021-03-20,106,6,3427.8,Pune,636,0,,21,103,0.28301873442512526,489.6857142857143
CUST00560,Male,35,1,Two-wheeler,0,2019-11-14,2021-04-25,88,6,1129.4,Pune,528,0,,17,67,0.3409088972108538,161.34285714285716
CUST00561,Female,29,0,Two-wheeler,0,2019-01-16,2021-06-16,56,17,2174.52,Pune,882,0,,29,15,0.5782310958397634,120.80666666666667
CUST00562,Male,48,1,Two-wheeler,0,2016-03-05,2021-06-11,148,13,1362.48,Pune,1924,0,,64,20,0.2027026710962571,97.32000000000001
CUST00563,Male,29,1,Four-wheeler,1,2019-08-23,2021-05-28,92,7,3564.42,Pune,644,0,,21,34,0.3260868046179482,445.5525
CUST00564,Male,31,1,Four-wheeler,1,2019-01-02,2021-05-15,72,12,3986.92,Pune,864,0,,28,47,0.41666652199079096,306.68615384615384
CUST00565,Male,49,1,Four-wheeler,1,2017-03-24,2021-05-20,46,33,3438.6,Pune,1518,0,,50,42,0.6521737841553785,101.13529411764705
CUST00566,Male,60,1,Four-wheeler,1,2019-02-04,2021-03-25,65,12,3403.58,Pune,780,0,,26,98,0.4615382840237369,261.81384615384616
CUST00567,Male,20,1,Two-wheeler,0,2016-08-09,2021-04-07,37,46,991.04,Pune,1702,0,,56,85,0.8108106678947118,21.08595744680851
CUST00568,Male,24,1,Two-wheeler,0,2019-05-09,2021-01-28,105,6,1247.78,Pune,630,0,,21,154,0.28571414965992875,178.25428571428571
CUST00569,Female,39,0,Two-wheeler,0,2019-09-23,2020-06-09,130,2,1395.69,Pune,260,1,2021-03-30,8,387,0.23076896449734868,465.23
CUST00570,Male,27,1,Two-wheeler,0,2020-09-12,2021-03-03,172,1,1004.57,Pune,172,1,2021-04-13,5,120,0.17441830043319692,502.285
CUST00571,Male,62,1,Two-wheeler,0,2019-09-27,2021-04-25,48,12,1040.83,Pune,576,0,,19,67,0.6249996744793362,80.06384615384614
CUST00572,Female,31,0,Four-wheeler,1,2020-11-17,2021-05-04,56,3,3513.44,Pune,168,0,,5,58,0.535713329083341,878.36
CUST00573,Male,20,1,Four-wheeler,1,2018-09-14,2021-03-26,84,11,2760.12,Pune,924,0,,30,97,0.3571427411874217,230.01
CUST00574,Male,39,1,Four-wheeler,1,2019-04-05,2021-06-05,99,8,3148.33,Pune,792,1,2021-06-18,26,26,0.30303018824614086,349.81444444444446
CUST00575,Female,47,0,Two-wheeler,0,2019-11-28,2021-03-02,92,5,2277.84,Pune,460,0,,15,121,0.3260867438564714,379.64000000000004
CUST00576,Female,62,0,Four-wheeler,1,2019-05-21,2021-03-26,45,15,3361.81,Pune,675,0,,22,97,0.666666370370502,210.113125
CUST00577,Male,56,1,Four-wheeler,1,2018-06-19,2021-06-18,175,7,3311.71,Pune,1095,0,,36,13,0.19178076937513167,413.96375
CUST00578,Female,56,0,Two-wheeler,0,2016-09-28,2021-03-24,91,18,1360.02,Pune,1638,1,2021-06-13,54,99,0.32967026929115945,71.58
CUST00579,Male,31,1,Four-wheeler,1,2020-10-13,2021-06-11,147,2,3366.34,Pune,241,1,2021-06-28,8,20,0.24896234569002612,1122.1133333333335
CUST00580,Male,56,1,Two-wheeler,0,2016-11-11,2021-01-29,140,11,1729.95,Pune,1540,0,,51,153,0.21428567254175207,144.1625
CUST00581,Male,63,1,Two-wheeler,0,2018-02-11,2021-03-09,102,11,1701.95,Pune,1122,0,,37,114,0.29411756841776243,141.82916666666668
CUST00582,Female,47,0,Two-wheeler,0,2021-05-11,2021-06-11,99,1,1343.7,Pune,31,1,2021-06-15,1,20,0.9677325703299644,671.85
CUST00583,Male,34,1,Two-wheeler,0,2019-01-04,2021-05-17,108,8,1414.47,Pune,864,0,,28,45,0.277777681327194,157.16333333333333
CUST00584,Male,25,1,Two-wheeler,0,2019-04-03,2021-06-13,161,6,2025.11,Pune,802,1,2021-06-26,26,18,0.22443881878847177,289.3014285714286
CUST00585,Male,63,1,Four-wheeler,1,2017-01-10,2021-04-13,111,14,2895.88,Pune,1554,0,,51,79,0.2702702180945525,193.05866666666668
CUST00586,Male,39,1,Four-wheeler,1,2021-01-30,2021-05-14,104,1,3476.97,Pune,104,1,2021-05-21,3,48,0.28846070636334703,1738.485
CUST00587,Male,33,1,Four-wheeler,1,2016-12-13,2021-04-12,51,31,3554.1,Pune,1581,0,,52,80,0.5882351824980677,111.065625
CUST00588,Male,21,1,Four-wheeler,1,2021-03-04,2021-06-18,63,2,3189.33,Pune,106,0,,3,13,0.5660361338599985,1063.11
CUST00589,Male,28,1,Two-wheeler,0,2018-09-05,2021-05-26,71,14,1453.95,Pune,994,1,2021-06-13,33,36,0.4225350837419264,96.93
CUST00590,Male,56,1,Four-wheeler,1,2017-02-11,2020-07-26,97,13,3135.33,Pune,1261,1,2020-10-25,42,340,0.3092782769361752,223.95214285714286
CUST00591,Male,39,1,Two-wheeler,0,2017-06-10,2020-10-24,176,7,1754.87,Pune,1232,1,2021-01-01,41,250,0.17045450394776687,219.35875
CUST00592,Male,45,1,Two-wheeler,0,2018-07-18,2021-01-15,114,8,964.72,Pune,912,0,,30,167,0.26315780817177364,107.19111111111111
CUST00593,Male,48,1,Two-wheeler,0,2017-03-17,2020-11-20,112,12,1924.93,Pune,1344,0,,44,223,0.2678570830676154,148.07153846153847
CUST00594,Male,20,1,Two-wheeler,0,2016-08-29,2020-10-20,89,17,1470.68,Pune,1513,1,2020-10-23,50,254,0.33707858484892567,81.70444444444445
CUST00595,Female,54,0,Two-wheeler,0,2020-09-14,2021-06-24,46,8,1320.79,Pune,283,0,,9,7,0.8480556381035639,146.75444444444443
CUST00596,Male,25,1,Two-wheeler,0,2019-10-25,2021-04-21,136,4,1098.12,Pune,544,1,2021-04-27,18,71,0.22058811364626088,219.62399999999997
CUST00597,Male,56,1,Two-wheeler,0,2019-04-30,2021-06-27,117,7,1912.26,Pune,789,0,,26,4,0.2661595946161237,239.0325
CUST00598,Male,24,1,Four-wheeler,1,2018-01-28,2021-06-05,100,13,3239.26,Pune,1224,0,,40,26,0.31862737288544785,231.3757142857143
CUST00599,Male,52,1,Two-wheeler,0,2018-06-23,2020-10-10,140,6,1033.1,Pune,840,0,,28,264,0.21428563775512938,147.58571428571426
CUST00600,Male,33,1,Two-wheeler,0,2018-12-12,2021-03-01,135,6,1920.59,Pune,810,0,,27,122,0.22222213991772596,274.37
CUST00601,Male,31,1,Two-wheeler,0,2016-03-31,2021-06-21,159,12,1138.28,Pune,1908,0,,63,10,0.18867921561647552,87.56
CUST00602,Male,61,1,Four-wheeler,1,2019-11-01,2021-06-05,48,15,3462.21,Pune,582,0,,19,26,0.7731954777342899,216.388125
CUST00603,Male,39,1,Two-wheeler,0,2017-08-18,2021-06-30,69,21,1827.52,Pune,1412,0,,47,1,0.4461755425972643,83.0690909090909
CUST00604,Male,43,1,Two-wheeler,0,2021-01-13,2021-04-29,106,1,1563.18,Pune,106,1,2021-05-05,3,63,0.28301806692999926,781.59
CUST00605,Male,62,1,Two-wheeler,0,2017-03-09,2020-11-08,134,10,2192.34,Pune,1340,1,2021-03-05,44,235,0.22388054689241488,199.30363636363637
CUST00606,Male,53,1,Two-wheeler,0,2018-10-18,2021-06-06,51,20,1166.02,Pune,962,1,2021-06-25,32,25,0.6237004291994502,55.5247619047619
CUST00607,Male,44,1,Two-wheeler,0,2018-11-29,2021-06-19,136,7,1415.8,Pune,933,0,,31,12,0.22508031347899887,176.975
CUST00608,Male,48,1,Two-wheeler,0,2019-05-29,2021-01-30,102,6,1446.73,Pune,612,0,,20,152,0.294117502883577,206.6757142857143
CUST00609,Male,58,1,Two-wheeler,0,2019-04-23,2021-04-27,105,7,1748.49,Pune,735,0,,24,65,0.2857141690962575,218.56125
CUST00610,Male,50,1,Two-wheeler,0,2018-05-30,2021-05-12,49,22,2015.45,Pune,1078,0,,35,50,0.6122447275756788,87.62826086956522
CUST00611,Male,62,1,Two-wheeler,0,2019-08-23,2021-02-17,68,8,1529.45,Pune,544,0,,18,134,0.44117622729252176,169.9388888888889
CUST00612,Female,42,0,Four-wheeler,1,2017-07-03,2021-06-27,153,11,3444.93,Pune,1455,0,,48,4,0.22680407694761298,287.0775
CUST00613,Male,63,1,Two-wheeler,0,2018-05-10,2021-05-27,159,7,906.8,Pune,1113,0,,37,35,0.18867919442609313,113.35
CUST00614,Male,57,1,Two-wheeler,0,2020-06-06,2021-05-20,58,6,1544.95,Pune,348,0,,11,42,0.5172409334129885,220.70714285714286
CUST00615,Female,39,0,Two-wheeler,0,2020-11-28,2021-06-02,44,5,1239.88,Pune,186,0,,6,29,0.8064503121769159,206.64666666666668
CUST00616,Female,42,0,Four-wheeler,1,2016-05-30,2021-06-07,132,15,3747.37,Pune,1834,0,,61,24,0.24536528156511206,234.210625
CUST00617,Male,64,1,Two-wheeler,0,2021-05-21,2021-06-05,178,1,1336.13,Pune,15,0,,0,26,1.9999600007999843,668.065
CUST00618,Male,35,1,Two-wheeler,0,2016-03-30,2021-06-09,105,19,1403.74,Pune,1897,0,,63,22,0.30047438579740865,70.187
CUST00619,Female,61,0,Four-wheeler,1,2017-02-01,2021-03-07,65,23,2915.89,Pune,1495,0,,49,116,0.4615383689220664,121.49541666666666
CUST00620,Female,27,0,Two-wheeler,0,2020-05-01,2021-06-13,177,3,775.42,Pune,408,1,2021-06-26,13,18,0.2205880730970051,193.855
CUST00621,Male,40,1,Two-wheeler,0,2019-01-07,2021-03-21,67,12,2244.39,Pune,804,1,2021-06-03,26,102,0.44776102695484066,172.64538461538461
CUST00622,Male,20,1,Two-wheeler,0,2016-03-23,2021-02-05,178,10,1551.87,Pune,1780,0,,59,146,0.16853929743719703,141.0790909090909
CUST00623,Male,27,1,Four-wheeler,1,2020-05-01,2021-06-04,133,3,3661.73,Pune,399,0,,13,27,0.22556374017763897,915.4325
CUST00624,Male,48,1,Two-wheeler,0,2020-12-21,2021-06-08,169,1,1135.08,Pune,169,1,2021-06-21,5,23,0.17751447778495066,567.54
CUST00625,Male,51,1,Four-wheeler,1,2018-03-04,2021-01-05,173,6,3850.21,Pune,1038,0,,34,177,0.17341035450567788,550.03
CUST00626,Male,57,1,Four-wheeler,1,2017-12-09,2021-03-13,34,35,3778.06,Pune,1190,0,,39,110,0.8823527187346087,104.94611111111111
CUST00627,Male,24,1,Two-wheeler,0,2020-01-21,2021-06-04,138,4,1179.03,Pune,500,1,2021-06-29,16,27,0.2399998560000864,235.80599999999998
CUST00628,Female,41,0,Two-wheeler,0,2021-05-05,2021-06-20,108,1,1076.2,Pune,46,1,2021-06-30,1,11,0.6521696597630884,538.1
CUST00629,Male,53,1,Two-wheeler,0,2018-05-10,2020-10-08,126,7,1206.99,Pune,882,0,,29,266,0.23809515711049078,150.87375
CUST00630,Male,20,1,Two-wheeler,0,2020-10-27,2021-06-28,61,4,1488.69,Pune,244,0,,8,3,0.4918026740131058,297.738
CUST00631,Female,45,0,Two-wheeler,0,2018-03-23,2021-06-25,170,7,1566.84,Pune,1190,1,2021-06-27,39,6,0.17647054374692175,195.855
CUST00632,Female,62,0,Four-wheeler,1,2016-11-15,2021-06-24,58,29,3515.36,Pune,1682,0,,56,7,0.5172412870556562,117.17866666666667
CUST00633,Male,29,1,Four-wheeler,1,2019-03-04,2021-05-04,99,8,4019.49,Pune,792,0,,26,58,0.30303018824614086,446.60999999999996
CUST00634,Male,49,1,Four-wheeler,1,2016-08-17,2021-06-03,98,19,3214.02,Pune,1751,0,,58,28,0.32552821378728486,160.701
CUST00635,Male,37,1,Two-wheeler,0,2019-07-19,2021-02-28,118,5,1065.34,Pune,590,0,,19,123,0.25423715886246157,177.55666666666664
CUST00636,Male,36,1,Four-wheeler,1,2017-11-07,2020-09-16,116,9,3500.04,Pune,1044,1,2021-03-12,34,288,0.2586206153389036,350.004
CUST00637,Male,45,1,Four-wheeler,1,2017-06-15,2021-06-05,125,13,2822.77,Pune,1451,0,,48,26,0.2687800960482227,201.62642857142856
CUST00638,Male,27,1,Four-wheeler,1,2020-04-12,2021-02-21,45,7,3778.29,Pune,315,0,,10,130,0.6666660317466364,472.28625
CUST00639,Male,59,1,Two-wheeler,0,2019-06-02,2021-03-03,128,5,1539.19,Pune,640,0,,21,120,0.23437489013677026,256.5316666666667
CUST00640,Male,31,1,Four-wheeler,1,2017-07-06,2021-06-05,156,10,3364.78,Pune,1430,0,,47,26,0.2097901657782869,305.88909090909095
CUST00641,Male,46,1,Two-wheeler,0,2016-07-24,2021-02-28,140,12,1342.58,Pune,1680,0,,56,123,0.21428567602041498,103.27538461538461
CUST00642,Male,27,1,Two-wheeler,0,2020-04-04,2020-11-16,113,2,1864.0,Pune,226,1,2020-11-22,7,227,0.26548637324817714,621.3333333333334
CUST00643,Male,44,1,Two-wheeler,0,2018-02-04,2021-06-30,99,14,1851.26,Pune,1242,1,2021-06-30,41,1,0.3381641695255629,123.41733333333333
CUST00644,Male,23,1,Four-wheeler,1,2018-11-05,2021-06-22,160,6,3401.45,Pune,960,0,,32,9,0.1874999414062683,485.9214285714285
CUST00645,Male,52,1,Four-wheeler,1,2018-08-08,2021-06-22,137,8,3736.71,Pune,1049,0,,34,9,0.22878925773424466,415.19
CUST00646,Female,20,0,Two-wheeler,0,2020-06-15,2021-06-12,33,12,1845.35,Pune,362,0,,12,19,0.994474313971563,141.95
CUST00647,Male,38,1,Two-wheeler,0,2017-06-20,2021-06-18,48,31,1634.21,Pune,1459,0,,48,13,0.6374227613249976,51.0690625
CUST00648,Male,50,1,Two-wheeler,0,2020-05-13,2021-06-03,170,3,1417.81,Pune,386,1,2021-06-29,12,28,0.2331604405488804,354.4525
CUST00649,Female,35,0,Two-wheeler,0,2017-05-03,2021-06-06,115,13,1652.47,Pune,1495,0,,49,25,0.26086951286899407,118.03357142857143
CUST00650,Male,33,1,Two-wheeler,0,2020-05-16,2020-10-01,138,1,1084.37,Pune,138,0,,4,273,0.21739083175906143,542.185
CUST00651,Male,24,1,Two-wheeler,0,2019-11-11,2021-02-13,115,4,1528.44,Pune,460,0,,15,138,0.2608693950851771,305.688
CUST00652,Male,60,1,Four-wheeler,1,2017-01-13,2021-04-24,71,22,3406.75,Pune,1562,1,2021-05-29,52,68,0.42253513011489174,148.1195652173913
CUST00653,Male,45,1,Two-wheeler,0,2016-08-18,2021-03-11,119,14,1344.05,Pune,1666,0,,55,112,0.25210079493983284,89.60333333333332
CUST00654,Female,47,0,Two-wheeler,0,2021-01-06,2021-03-19,72,1,809.39,Pune,72,0,,2,104,0.4166649305627893,404.695
CUST00655,Male,21,1,Two-wheeler,0,2017-08-16,2021-02-08,106,12,1088.96,Pune,1272,1,2021-06-13,42,143,0.28301880117481104,83.76615384615386
CUST00656,Male,25,1,Four-wheeler,1,2018-04-10,2021-06-09,68,17,3305.64,Pune,1156,0,,38,22,0.44117635609610134,183.64666666666665
CUST00657,Male,28,1,Four-wheeler,1,2020-11-18,2021-05-01,41,4,3858.02,Pune,164,0,,5,61,0.7317059785866246,771.604
CUST00658,Male,52,1,Four-wheeler,1,2021-05-29,2021-06-05,40,1,3614.33,Pune,7,1,2021-06-29,0,26,4.285530620116281,1807.165
CUST00659,Male,60,1,Two-wheeler,0,2016-05-01,2021-06-17,71,28,1875.87,Pune,1873,0,,62,14,0.4484783051022469,64.6851724137931
CUST00660,Male,44,1,Two-wheeler,0,2020-07-31,2021-05-17,145,2,1997.17,Pune,290,1,2021-06-10,9,45,0.2068963376934438,665.7233333333334
CUST00661,Male,32,1,Two-wheeler,0,2016-06-12,2021-06-23,142,13,1631.72,Pune,1837,0,,61,8,0.2123026327213991,116.55142857142857
CUST00662,Female,28,0,Four-wheeler,1,2018-03-20,2021-06-04,101,12,3556.12,Pune,1172,1,2021-06-16,39,27,0.3071671568684752,273.5476923076923
CUST00663,Male,32,1,Four-wheeler,1,2020-11-28,2021-02-17,81,1,3110.8,Pune,81,0,,2,134,0.3703689986333384,1555.4
CUST00664,Male,50,1,Four-wheeler,1,2018-07-13,2021-06-24,40,28,4294.67,Pune,1077,0,,35,7,0.779944072438977,148.09206896551726
CUST00665,Male,60,1,Four-wheeler,1,2019-12-06,2021-02-28,90,5,2932.86,Pune,450,0,,15,123,0.3333331111112593,488.81
CUST00666,Male,30,1,Four-wheeler,1,2017-10-07,2021-06-10,80,18,3547.49,Pune,1342,0,,44,21,0.40238441079335074,186.70999999999998
CUST00667,Male,23,1,Two-wheeler,0,2016-02-24,2021-06-27,75,26,1833.12,Pune,1950,0,,65,4,0.3999999384615479,67.89333333333333
CUST00668,Male,53,1,Four-wheeler,1,2018-12-05,2021-06-16,42,22,3838.7,Pune,924,0,,30,15,0.7142854823748434,166.9
CUST00669,Male,57,1,Two-wheeler,0,2017-08-11,2021-03-01,118,11,1037.96,Pune,1298,0,,43,122,0.25423722937506255,86.49666666666667
CUST00670,Male,23,1,Two-wheeler,0,2021-04-20,2021-06-09,145,1,1332.04,Pune,50,1,2021-06-11,1,22,0.5999964000215998,666.02
CUST00671,Male,57,1,Two-wheeler,0,2019-08-23,2021-06-17,33,21,1180.42,Pune,664,0,,22,14,0.9487947520505638,53.655454545454546
CUST00672,Female,38,0,Two-wheeler,0,2016-02-07,2021-01-23,151,12,707.83,Pune,1812,0,,60,159,0.198675463795453,54.448461538461544
CUST00673,Male,25,1,Two-wheeler,0,2017-03-01,2021-06-18,40,40,1552.13,Pune,1570,0,,52,13,0.764331064140561,37.856829268292685
CUST00674,Male,53,1,Two-wheeler,0,2019-12-01,2021-03-13,52,9,1212.95,Pune,468,1,2021-06-11,15,110,0.5769227071008288,121.295
CUST00675,Male,37,1,Two-wheeler,0,2018-10-08,2021-02-09,57,15,2102.19,Pune,855,0,,28,142,0.5263156048015422,131.386875
CUST00676,Female,32,0,Two-wheeler,0,2020-03-12,2021-06-02,83,6,1746.07,Pune,447,0,,14,29,0.4026842935004742,249.4385714285714
CUST00677,Male,60,1,Two-wheeler,0,2020-10-07,2021-02-10,126,1,1516.56,Pune,126,0,,4,141,0.23809467120316383,758.28
CUST00678,Male,42,1,Two-wheeler,0,2017-08-28,2021-05-16,59,23,1310.92,Pune,1357,0,,45,46,0.5084744638597353,54.62166666666667
CUST00679,Female,38,0,Two-wheeler,0,2018-09-27,2021-01-21,121,7,1546.05,Pune,847,1,2021-02-19,28,161,0.24793379648153607,193.25625
CUST00680,Female,64,0,Two-wheeler,0,2021-03-18,2021-06-17,108,1,1397.65,Pune,91,0,,3,14,0.32966924284864996,698.825
CUST00681,Female,30,0,Four-wheeler,1,2018-09-15,2021-06-09,131,9,3527.82,Pune,998,1,2021-06-10,33,22,0.2705410008393785,352.78200000000004
CUST00682,Male,20,1,Four-wheeler,1,2019-12-07,2021-03-16,93,5,4260.65,Pune,465,0,,15,107,0.3225804370448793,710.1083333333332
CUST00683,Male,43,1,Four-wheeler,1,2021-05-18,2021-06-14,116,1,3074.1,Pune,27,0,,0,17,1.1110987655692715,1537.05
CUST00684,Male,26,1,Four-wheeler,1,2016-08-15,2021-02-18,103,16,3432.54,Pune,1648,0,,54,133,0.2912620829013199,201.91411764705882
CUST00685,Female,44,0,Two-wheeler,0,2020-09-17,2021-03-03,167,1,1782.56,Pune,167,0,,5,120,0.17964039585557634,891.28
CUST00686,Male,40,1,Four-wheeler,1,2020-07-30,2021-01-04,79,2,3339.94,Pune,158,0,,5,178,0.37974611440611195,1113.3133333333333
CUST00687,Male,34,1,Two-wheeler,0,2020-02-08,2021-03-19,81,5,2132.22,Pune,405,0,,13,104,0.3703700960221511,355.36999999999995
CUST00688,Male,20,1,Two-wheeler,0,2018-04-09,2021-06-07,33,35,1771.38,Pune,1155,1,2021-06-25,38,24,0.9090906729634615,49.205000000000005
CUST00689,Female,31,0,Four-wheeler,1,2021-03-30,2021-06-27,174,2,3212.44,Pune,89,1,2021-06-28,2,4,0.6741550309380979,1070.8133333333333
CUST00690,Male,26,1,Two-wheeler,0,2020-01-14,2021-06-24,30,18,1581.63,Pune,527,0,,17,7,1.0246673483867088,83.24368421052633
CUST00691,Male,34,1,Four-wheeler,1,2016-02-12,2021-05-16,64,30,3218.16,Pune,1920,0,,64,46,0.4687499267578239,103.81161290322581
CUST00692,Male,40,1,Four-wheeler,1,2019-04-05,2021-05-24,65,12,3181.34,Pune,780,0,,26,38,0.4615382840237369,244.71846153846155
CUST00693,Male,38,1,Four-wheeler,1,2017-01-03,2021-06-06,152,11,3443.92,Pune,1615,0,,53,25,0.20433432736823637,286.99333333333334
CUST00694,Male,48,1,Four-wheeler,1,2017-08-17,2021-06-03,175,9,4005.5,Pune,1386,0,,46,28,0.19480515263957732,400.55
CUST00695,Male,44,1,Two-wheeler,0,2019-12-02,2021-06-27,45,13,1798.18,Pune,573,0,,19,4,0.6806279159016146,128.4414285714286
CUST00696,Male,52,1,Two-wheeler,0,2018-01-13,2021-06-08,46,27,1490.97,Pune,1242,0,,41,23,0.6521737555135856,53.24892857142857
CUST00697,Male,51,1,Two-wheeler,0,2018-09-28,2021-06-09,68,16,1812.47,Pune,985,0,,32,22,0.48730949625091474,106.61588235294118
CUST00698,Male,54,1,Two-wheeler,0,2017-09-09,2021-05-01,95,14,1607.45,Pune,1330,1,2021-05-29,44,61,0.3157894024535182,107.16333333333334
CUST00699,Male,63,1,Four-wheeler,1,2019-03-17,2021-01-30,137,5,3032.04,Pune,685,0,,22,152,0.21897800628700456,505.34
CUST00700,Male,57,1,Four-wheeler,1,2018-03-07,2021-06-09,119,10,3441.94,Pune,1190,1,2021-06-27,39,22,0.25210077678131676,312.9036363636364
CUST00701,Male,45,1,Four-wheeler,1,2016-12-21,2021-05-29,30,54,3470.74,Pune,1620,0,,54,33,0.999999814814849,63.10436363636363
CUST00702,Male,30,1,Two-wheeler,0,2021-04-29,2021-06-23,73,1,1804.68,Pune,55,1,2021-06-25,1,8,0.5454515702641622,902.34
CUST00703,Male,54,1,Two-wheeler,0,2016-02-26,2020-07-24,115,14,1273.41,Pune,1610,0,,53,342,0.2608695166081646,84.894
CUST00704,Male,27,1,Two-wheeler,0,2018-07-06,2021-01-01,130,7,1134.93,Pune,910,0,,30,181,0.23076915469148748,141.86625
CUST00705,Male,33,1,Two-wheeler,0,2018-02-02,2021-04-27,59,20,1481.78,Pune,1180,0,,39,65,0.5084744469980219,70.56095238095239
CUST00706,Female,29,0,Four-wheeler,1,2021-03-05,2021-06-09,41,4,3241.83,Pune,96,0,,3,22,1.249996093762207,648.366
CUST00707,Male,21,1,Two-wheeler,0,2020-03-14,2021-03-18,123,3,1370.6,Pune,369,1,2021-04-07,12,105,0.2439022407298856,342.65
CUST00708,Female,28,0,Two-wheeler,0,2018-04-24,2021-06-11,44,26,1467.65,Pune,1144,0,,38,20,0.6818180030197544,54.35740740740741
CUST00709,Male,22,1,Two-wheeler,0,2020-12-12,2021-05-16,31,5,1346.78,Pune,155,1,2021-06-20,5,46,0.9677400624385889,224.46333333333334
CUST00710,Male,40,1,Four-wheeler,1,2016-10-24,2021-06-28,47,37,3885.27,Pune,1708,0,,56,3,0.6498827898332337,102.24394736842105
CUST00711,Female,45,0,Four-wheeler,1,2017-09-27,2021-05-01,164,8,4065.72,Pune,1312,0,,43,61,0.18292678744052115,451.74666666666667
CUST00712,Male,27,1,Two-wheeler,0,2018-07-18,2021-06-04,137,8,1845.16,Pune,1052,0,,35,27,0.22813681707124983,205.01777777777778
CUST00713,Male,21,1,Two-wheeler,0,2016-01-31,2021-06-13,124,16,791.52,Pune,1960,1,2021-06-21,65,18,0.2448979216992977,46.56
CUST00714,Male,25,1,Two-wheeler,0,2020-06-08,2021-06-29,142,3,1243.21,Pune,386,1,2021-06-30,12,2,0.2331604405488804,310.8025
CUST00715,Male,47,1,Two-wheeler,0,2020-11-23,2021-03-25,122,1,1428.54,Pune,122,0,,4,98,0.2459010346695869,714.27
CUST00716,Female,48,0,Four-wheeler,1,2019-04-04,2021-06-10,114,7,2761.49,Pune,798,1,2021-06-13,26,21,0.26315779580533993,345.18625
CUST00717,Female,45,0,Four-wheeler,1,2016-09-01,2021-07-01,84,21,3149.64,Pune,1764,0,,58,0,0.3571427964042863,143.16545454545454
CUST00718,Female,44,0,Two-wheeler,0,2020-07-22,2020-12-17,148,1,1423.43,Pune,148,1,2021-01-11,4,196,0.20270229181967875,711.715
CUST00719,Male,31,1,Two-wheeler,0,2016-02-25,2021-06-16,38,51,1320.41,Pune,1938,0,,64,15,0.7894735620009966,25.392500000000002
CUST00720,Female,24,0,Four-wheeler,1,2016-10-04,2021-06-22,82,21,3503.46,Pune,1722,0,,57,9,0.3658535947990253,159.24818181818182
CUST00721,Female,53,0,Two-wheeler,0,2017-01-30,2020-09-30,103,13,947.67,Pune,1339,1,2021-02-23,44,274,0.29126207066570486,67.69071428571428
CUST00722,Male,56,1,Four-wheeler,1,2020-06-03,2021-06-16,152,3,3315.89,Pune,378,1,2021-06-20,12,15,0.2380950491309134,828.9725
